participant_id,item_id,trial_order,phase_id,stimulus,condition,response,accuracy,rt
100,3782,24875,50,dangt,nonword,nonword,1,541
100,7280,25009,50,gestard,nonword,nonword,1,696
100,15214,24970,50,nout,nonword,nonword,1,662
100,9292,25011,50,loga,nonword,word,0,NA
100,380,24743,50,anveen,nonword,nonword,1,578
100,15772,24905,50,eeg,nonword,nonword,1,620
100,20800,24987,50,soubor,nonword,nonword,1,658
100,2358,24907,50,bartten,nonword,nonword,1,635
100,2972,25029,50,loffer,nonword,nonword,1,630
100,25968,24990,50,vukt,nonword,nonword,1,607
100,10128,25031,50,nouw,nonword,nonword,1,685
100,28004,25032,50,prasjes,nonword,nonword,1,664
100,7680,24873,50,wras,nonword,nonword,1,492
100,17252,24968,50,pukten,nonword,nonword,1,754
100,5146,24782,50,riwend,nonword,nonword,1,550
100,23818,24781,50,wreeluip,nonword,nonword,1,600
100,27910,25024,50,zeigt,nonword,nonword,1,557
100,24396,24757,50,verbreeld,nonword,nonword,1,690
100,746,24999,50,hakie,nonword,nonword,1,595
100,3054,25040,50,limpers,nonword,nonword,1,623
100,708,25041,50,lah,nonword,nonword,1,587
100,10444,24921,50,kartoe,nonword,nonword,1,538
100,10438,24722,50,konton,nonword,nonword,1,628
100,21968,24964,50,stongen,nonword,nonword,1,561
100,26204,25045,50,donten,nonword,nonword,1,595
100,13572,24885,50,hochtig,nonword,nonword,1,546
100,8092,25034,50,druiten,nonword,nonword,1,594
100,27816,24995,50,goon,nonword,nonword,1,482
100,20890,24915,50,spefdrum,nonword,nonword,1,574
100,25180,24916,50,proosmes,nonword,nonword,1,492
100,12162,25051,50,spiepen,nonword,nonword,1,596
100,28088,25052,50,primmers,nonword,nonword,1,593
100,1484,24932,50,hassen,nonword,nonword,1,597
100,19764,24772,50,schieden,nonword,nonword,1,NA
100,17882,25055,50,rief,nonword,nonword,1,620
100,10986,24935,50,grijfde,nonword,nonword,1,544
100,9324,25017,50,hentes,nonword,nonword,1,549
100,24824,25018,50,verteur,nonword,nonword,1,564
100,426,25059,50,alvier,nonword,nonword,1,531
100,5580,24926,50,ilmten,nonword,nonword,1,559
100,4700,25008,50,broeideur,nonword,nonword,1,602
100,23476,24928,50,bloutjes,nonword,nonword,1,604
100,2288,25010,50,hoelen,nonword,nonword,1,770
100,6900,25064,50,nere,nonword,nonword,1,525
100,18350,24904,50,mijtaag,nonword,nonword,1,658
100,3304,25066,50,chroof,nonword,nonword,1,636
100,1426,24825,50,beschurfd,nonword,nonword,1,NA
100,13150,24704,50,liel,nonword,nonword,1,590
100,6450,25069,50,gampteer,nonword,nonword,1,591
100,12334,25070,50,bust,nonword,nonword,1,540
100,23260,24708,50,teng,nonword,nonword,1,563
100,9114,25072,50,hoerzan,nonword,nonword,1,568
100,15968,24872,50,ormaat,nonword,nonword,1,591
100,936,24953,50,baims,nonword,nonword,1,539
100,10748,24942,50,doertje,nonword,nonword,1,600
100,25368,25063,50,voesgel,nonword,nonword,1,524
100,25288,25077,50,bloeven,nonword,nonword,1,838
100,21152,24957,50,spielhuis,nonword,nonword,1,620
100,20604,24716,50,snekst,nonword,nonword,1,600
100,20662,25080,50,vloet,nonword,nonword,1,556
100,2370,24717,50,lanten,nonword,nonword,1,709
100,13664,25082,50,wus,nonword,nonword,1,587
100,13788,24719,50,waagschap,nonword,nonword,1,800
100,21552,24842,50,stoden,nonword,nonword,1,583
100,27160,25085,50,wumps,nonword,nonword,1,606
100,6070,25046,50,sorie,nonword,nonword,1,657
100,22842,25087,50,zalling,nonword,nonword,1,613
100,12066,24914,50,kroog,nonword,nonword,1,709
100,25924,24713,50,snechten,nonword,word,0,NA
100,4398,25090,50,hoksen,nonword,nonword,1,674
100,17482,25091,50,profien,nonword,nonword,1,669
100,28008,25092,50,grokken,nonword,nonword,1,647
100,20832,25093,50,sneken,nonword,nonword,1,579
100,21242,24730,50,spleedde,nonword,nonword,1,633
100,5756,25095,50,satut,nonword,nonword,1,606
100,16764,24732,50,blekjes,nonword,nonword,1,589
100,7754,25097,50,gloeitaps,nonword,nonword,1,845
100,15450,25098,50,uurvens,nonword,nonword,1,576
100,22874,25099,50,henar,nonword,nonword,1,510
100,13304,25100,50,lin,nonword,nonword,1,559
100,942,24927,50,bazeegd,nonword,nonword,1,589
100,18918,25089,50,fildo,nonword,nonword,1,529
100,17274,24740,50,vloetjes,nonword,nonword,1,669
100,44,25104,50,aarjang,nonword,nonword,1,575
100,22560,24741,50,symseys,nonword,nonword,1,536
100,12518,24742,50,lachmoe,nonword,word,0,NA
100,16146,25107,50,papplet,nonword,nonword,1,700
100,11110,25108,50,spokken,nonword,nonword,1,631
100,5254,25109,50,uistje,nonword,nonword,1,595
100,4666,25110,50,dowls,nonword,nonword,1,560
100,26586,25111,50,werksast,nonword,nonword,1,576
100,17070,24748,50,tekken,nonword,nonword,1,620
100,5400,24749,50,eibim,nonword,nonword,1,490
100,23466,25114,50,troedt,nonword,nonword,1,650
100,8824,24901,50,laggen,nonword,nonword,1,737
100,2064,25116,50,plaaiend,nonword,nonword,1,725
100,23112,24753,50,zeppen,nonword,nonword,1,NA
100,21886,25118,50,stelker,nonword,nonword,1,575
100,14066,24755,50,kee,nonword,nonword,1,548
100,13046,25120,50,belers,nonword,nonword,1,620
100,8550,25121,50,larzen,nonword,word,0,NA
100,25420,25001,50,vieltjes,nonword,nonword,1,509
100,16644,25123,50,tekten,nonword,nonword,1,654
100,22574,24882,50,zooie,nonword,nonword,1,668
100,10678,25004,50,motter,nonword,nonword,1,715
100,2486,25086,50,hesbes,nonword,nonword,1,716
100,13622,25006,50,lijsje,nonword,word,0,NA
100,19296,25115,50,schends,nonword,nonword,1,599
100,12702,25129,50,panten,nonword,nonword,1,727
100,17250,25130,50,potmaad,nonword,nonword,1,576
100,13652,25131,50,lunnen,nonword,nonword,1,670
100,6022,25132,50,krolijn,nonword,nonword,1,553
100,12822,24769,50,hoorstof,nonword,nonword,1,649
100,25528,25134,50,volstrand,nonword,nonword,1,634
100,18190,25135,50,deitje,nonword,nonword,1,534
100,1608,25136,50,benot,nonword,word,0,NA
100,2112,25137,50,prond,nonword,nonword,1,629
100,23550,25138,50,trin,nonword,nonword,1,546
100,7648,24775,50,gugo's,nonword,nonword,1,593
100,14902,25019,50,mentiek,nonword,nonword,1,580
100,10536,25088,50,mogel,nonword,nonword,1,562
100,4964,25021,50,blekkers,nonword,nonword,1,561
100,920,25022,50,balla,nonword,nonword,1,559
100,3204,24780,50,cal,nonword,nonword,1,651
100,15524,25145,50,okmaan,nonword,nonword,1,560
100,9360,25146,50,homplal,nonword,nonword,1,607
100,5104,25026,50,kiren,nonword,nonword,1,584
100,15628,25148,50,ontzoet,nonword,word,0,NA
100,1052,24785,50,beeldpoos,nonword,nonword,1,593
100,26754,25150,50,roeding,nonword,nonword,1,655
100,1990,25151,50,bleesbaar,nonword,nonword,1,683
100,15862,24788,50,ozo's,nonword,nonword,1,520
100,11178,25153,50,kroof,nonword,nonword,1,662
100,14026,25154,50,hache,nonword,nonword,1,NA
100,20770,25155,50,sozir,nonword,nonword,1,764
100,5138,25156,50,buw,nonword,nonword,1,707
100,20100,25157,50,psylax,nonword,nonword,1,604
100,15828,24794,50,oorscheng,nonword,nonword,1,626
100,6392,25038,50,nampa,nonword,nonword,1,577
100,21260,25039,50,scroker,nonword,nonword,1,560
100,14132,25161,50,meidienst,nonword,word,0,NA
100,9046,25162,50,roter,nonword,nonword,1,860
100,14974,25163,50,nachtwocht,nonword,nonword,1,656
100,13962,24801,50,mangs,nonword,nonword,1,656
100,12918,25165,50,bokkers,nonword,nonword,1,748
100,7818,24802,50,goedschefs,nonword,nonword,1,556
100,21786,25167,50,sterkters,nonword,nonword,1,597
100,20886,25168,50,specakes,nonword,nonword,1,531
100,23746,25169,50,tispen,nonword,nonword,1,532
100,10458,25049,50,hessiers,nonword,nonword,1,619
100,4756,25050,50,vlonken,nonword,nonword,1,665
100,6478,25172,50,gi,nonword,nonword,1,637
100,4532,24809,50,koomsels,nonword,nonword,1,558
100,28136,25174,50,zwoermen,nonword,nonword,1,637
100,16286,24811,50,potsend,nonword,nonword,1,589
100,25670,24812,50,meerstaan,nonword,nonword,1,603
100,16052,25056,50,taam,nonword,nonword,1,681
100,14472,25178,50,minein,nonword,nonword,1,580
100,18420,24937,50,tobeen,nonword,nonword,1,654
100,16054,25180,50,raard,nonword,nonword,1,645
100,14,25020,50,eertje,nonword,nonword,1,595
100,27396,24940,50,pagen,nonword,nonword,1,604
100,2294,24819,50,rof,nonword,word,0,NA
100,14530,24820,50,mitsviet,nonword,nonword,1,841
100,17572,25185,50,piwer,nonword,nonword,1,579
100,13478,24823,50,laadbaan,nonword,nonword,1,660
100,14676,25187,50,winnik,nonword,nonword,1,555
100,27990,25067,50,zweerst,nonword,nonword,1,808
100,26370,25189,50,roortjes,nonword,nonword,1,665
100,22062,24826,50,stukten,nonword,nonword,1,NA
100,26720,25191,50,ruiren,nonword,nonword,1,594
100,25378,24829,50,veefden,nonword,nonword,1,601
100,134,25193,50,aakst,nonword,nonword,1,731
100,12114,25073,50,kleentjes,nonword,nonword,1,615
100,14420,24710,50,milts,nonword,nonword,1,561
100,6880,24711,50,gelelt,nonword,nonword,1,577
100,24964,24955,50,mua,nonword,nonword,1,654
100,25408,24834,50,moeging,nonword,nonword,1,555
100,19200,25078,50,schoudt,nonword,nonword,1,523
100,23876,25200,50,ool,nonword,nonword,1,644
100,15437,24701,50,ode,word,word,1,513
100,11881,24702,50,kracht,word,word,1,563
100,14109,24703,50,meetbaar,word,word,1,625
100,25125,25068,50,vlaag,word,word,1,510
100,2815,25190,50,broedsels,word,word,1,613
100,5623,24706,50,etmaal,word,word,1,621
100,20593,24707,50,snelden,word,word,1,714
100,16737,24950,50,plaatsjes,word,word,1,571
100,911,24830,50,bassen,word,word,1,679
100,7455,25074,50,gevuld,word,word,1,564
100,27257,25075,50,zaklamp,word,word,1,531
100,21929,24712,50,stoffen,word,word,1,511
100,8483,25198,50,hakken,word,word,1,541
100,26843,24714,50,wilgje,word,word,1,603
100,17011,24715,50,poeltje,word,word,1,602
100,9329,24837,50,hommel,word,word,1,569
100,1335,25081,50,bepaalt,word,word,1,555
100,11113,24718,50,klikte,word,word,1,494
100,1805,25083,50,bijsmaak,word,word,1,746
100,22643,24720,50,tallen,word,nonword,0,NA
100,22431,24721,50,stukje,word,word,1,481
100,19013,24843,50,scène,word,word,1,645
100,3219,24965,50,census,word,word,1,529
100,5799,24724,50,feitje,word,word,1,529
100,1671,24967,50,bewijst,word,nonword,0,NA
100,19335,24726,50,scheutjes,word,word,1,563
100,19371,24848,50,schijnt,word,word,1,551
100,13091,24849,50,lichtstraal,word,word,1,568
100,6087,24729,50,fooitjes,word,word,1,553
100,25059,25094,50,vinding,word,word,1,642
100,24539,24973,50,verlang,word,word,1,504
100,14539,25096,50,mochten,word,word,1,506
100,24361,24733,50,verderfs,word,word,1,699
100,12987,24774,50,lets,word,word,1,NA
100,15817,24856,50,oordeelt,word,word,1,498
100,18561,24736,50,romans,word,word,1,806
100,12147,24737,50,kruimel,word,word,1,524
100,25103,24738,50,vissen,word,word,1,508
100,10487,24739,50,katvis,word,word,1,542
100,27961,24861,50,zwaai,word,word,1,470
100,10837,25105,50,kiosk,word,nonword,0,NA
100,15671,25106,50,onthutst,word,word,1,590
100,10203,24864,50,jute,word,word,1,552
100,1929,24865,50,blanken,word,word,1,568
100,22665,25149,50,tandvlees,word,word,1,628
100,7009,24867,50,geneest,word,word,1,552
100,6871,24989,50,gel,word,word,1,560
100,20707,25112,50,soelaas,word,word,1,559
100,27675,25113,50,zoal,word,word,1,605
100,23763,24750,50,turbo,word,word,1,588
100,3691,24751,50,daas,word,word,1,649
100,9767,24752,50,ijzig,word,word,1,550
100,13663,25117,50,lus,word,word,1,476
100,10567,25158,50,kelkjes,word,word,1,602
100,17669,25119,50,puzzel,word,word,1,606
100,781,24756,50,balpen,word,word,1,596
100,13257,24878,50,likten,word,word,1,564
100,18645,24758,50,roos,word,word,1,492
100,21981,24759,50,stommen,word,word,1,750
100,1927,24760,50,blanke,word,word,1,502
100,3143,24761,50,cakes,word,word,1,743
100,19729,24762,50,schuchter,word,word,1,591
100,7311,24763,50,gestuwd,word,word,1,557
100,11567,24764,50,komaan,word,word,1,717
100,23399,24765,50,trailers,word,word,1,613
100,1569,24887,50,betrekt,word,word,1,622
100,19039,24767,50,schaamte,word,word,1,602
100,26485,24768,50,welpen,word,word,1,504
100,8399,25133,50,haaks,word,word,1,537
100,11087,24891,50,kliekje,word,word,1,634
100,11519,25013,50,koetsje,word,word,1,728
100,9049,24893,50,hetwelk,word,nonword,0,NA
100,16885,24773,50,pleiten,word,word,1,561
100,3719,24814,50,dagjes,word,word,1,619
100,4089,25139,50,dia,word,word,1,609
100,14961,24776,50,nachtclub,word,word,1,558
100,4561,24777,50,doorn,word,word,1,494
100,2223,24778,50,boei,word,word,1,560
100,9011,24779,50,hersteld,word,word,1,639
100,27667,25144,50,zitvlak,word,word,1,561
100,23841,24902,50,twijgje,word,word,1,650
100,16453,24822,50,pennen,word,word,1,NA
100,24659,24783,50,verscheen,word,word,1,549
100,11843,25147,50,kraakt,word,word,1,733
100,7005,24946,50,genas,word,word,1,501
100,15109,25028,50,nekken,word,word,1,566
100,4097,24787,50,dichte,word,word,1,668
100,22277,25152,50,strijkt,word,word,1,534
100,3103,24789,50,buurman,word,word,1,569
100,10463,24790,50,kaste,word,word,1,520
100,27507,24791,50,zetje,word,word,1,569
100,28149,24792,50,zwijgzaam,word,word,1,553
100,8973,25035,50,herder,word,word,1,560
100,23969,25076,50,uurtjes,word,word,1,484
100,27847,24795,50,zotte,word,word,1,495
100,22533,24796,50,surfen,word,word,1,545
100,6423,24797,50,gard,word,word,1,753
100,5375,24798,50,eindjes,word,word,1,712
100,25031,24799,50,vijver,word,word,1,514
100,6305,24800,50,fust,word,nonword,0,NA
100,20539,24922,50,snackbar,word,word,1,555
100,13995,25166,50,massa,word,word,1,500
100,20879,24803,50,spechten,word,word,1,635
100,4891,24925,50,drommel,word,word,1,526
100,8405,25047,50,haalbaar,word,word,1,556
100,14137,24806,50,meisje,word,word,1,528
100,20591,24807,50,snelde,word,word,1,529
100,14473,24808,50,minzaam,word,word,1,592
100,10151,25173,50,juist,word,word,1,474
100,16627,24810,50,pijpje,word,word,1,558
100,25295,25175,50,vlogen,word,word,1,697
100,16981,25176,50,plukker,word,word,1,NA
100,24063,24813,50,vakjes,word,word,1,489
100,8119,25054,50,grijnzen,word,word,1,574
100,27991,24815,50,zwaarste,word,word,1,553
100,20631,24816,50,snippers,word,word,1,648
100,11059,24817,50,kleurde,word,word,1,468
100,1223,24818,50,bekleed,word,word,1,600
100,11465,25183,50,koelers,word,word,1,562
100,26187,25184,50,wanden,word,word,1,530
100,3047,24821,50,bult,word,word,1,717
100,5975,24983,50,fles,word,word,1,578
100,21069,24944,50,spin,word,word,1,509
100,7723,24824,50,glimpen,word,nonword,0,NA
100,17055,24986,50,poging,word,word,1,479
100,17731,24947,50,raar,word,word,1,423
100,4559,24948,50,doorleefd,word,word,1,604
100,9399,24828,50,hoofdzaak,word,word,1,538
100,5589,25071,50,esp,word,word,1,669
100,3111,24951,50,buurtjes,word,word,1,522
100,23787,24831,50,turners,word,word,1,562
100,14599,24832,50,moertjes,word,word,1,658
100,19505,24833,50,schoolbord,word,word,1,588
100,883,24954,50,barst,word,word,1,476
100,11883,24835,50,krachten,word,word,1,555
100,10761,25199,50,kiezel,word,word,1,766
100,16043,24958,50,paadjes,word,word,1,NA
100,7011,24838,50,geneigd,word,word,1,521
100,24185,25000,50,veeg,word,word,1,673
100,4435,24840,50,domoor,word,word,1,518
100,24257,24841,50,velds,word,nonword,0,NA
100,19889,24963,50,sensors,word,word,1,613
100,7563,24883,50,gêne,word,word,1,679
100,23057,24884,50,tijgers,word,word,1,529
100,22063,24845,50,storen,word,word,1,493
100,9369,24886,50,hoofde,word,word,1,642
100,5949,24847,50,flaps,word,nonword,0,NA
100,4349,24969,50,doelens,word,nonword,0,NA
100,13147,24929,50,lieren,word,word,1,538
100,11191,24890,50,klootzak,word,word,1,572
100,24363,24851,50,verdien,word,word,1,527
100,3005,25053,50,buiken,word,word,1,575
100,5183,25014,50,dweilen,word,word,1,625
100,8797,24988,50,heester,word,word,1,477
100,15193,24895,50,newton,word,word,1,649
100,3697,24977,50,dadel,word,word,1,520
100,4285,24978,50,discreet,word,word,1,586
100,25161,24858,50,vlaming,word,word,1,654
100,10343,24859,50,kanaal,word,word,1,521
100,7697,24860,50,gletsjers,word,word,1,650
100,21991,24982,50,stompjes,word,word,1,626
100,13055,25023,50,lezers,word,word,1,591
100,26261,24863,50,waters,word,word,1,502
100,14345,24985,50,mier,word,word,1,511
100,20129,25186,50,slaappil,word,word,1,688
100,527,24906,50,armoe,word,word,1,522
100,15937,24880,50,optisch,word,word,1,590
100,23687,24908,50,trutten,word,word,1,536
100,15137,24909,50,nestjes,word,word,1,648
100,537,24991,50,armstoel,word,word,1,540
100,18665,24992,50,rossig,word,word,1,557
100,12497,24993,50,laas,word,word,1,716
100,19119,24913,50,scharen,word,word,1,815
100,11289,25048,50,knarste,word,word,1,555
100,1247,25036,50,belde,word,word,1,511
100,5543,25037,50,ernaar,word,word,1,512
100,16081,24877,50,pacten,word,word,1,698
100,23155,24918,50,toegift,word,word,1,688
100,15699,24959,50,ontslaan,word,word,1,494
100,15275,24933,50,nobel,word,word,1,547
100,5979,25002,50,flesjes,word,word,1,735
100,18829,25003,50,run,word,word,1,456
100,23667,24923,50,truffel,word,word,1,538
100,14065,24924,50,mee,word,word,1,475
100,18871,25127,50,ruw,word,word,1,467
100,10639,24966,50,kermis,word,word,1,562
100,17665,24900,50,putten,word,word,1,514
100,8291,25170,50,grootst,word,word,1,581
100,2091,25103,50,blok,word,word,1,476
100,20863,24930,50,spatels,word,word,1,571
100,20821,25012,50,spaarpot,word,word,1,618
100,4011,25079,50,des,word,word,1,540
100,17063,25188,50,points,word,word,1,587
100,2081,25027,50,bloempot,word,word,1,567
100,16971,25177,50,pluimpjes,word,word,1,598
100,6553,24896,50,gedacht,word,word,1,533
100,5671,25058,50,extra,word,word,1,531
100,23427,25140,50,trances,word,word,1,590
100,18041,24899,50,regime,word,word,1,563
100,359,25195,50,alfa's,word,word,1,596
100,12523,25143,50,lachjes,word,word,1,562
100,7119,25197,50,gering,word,word,1,591
100,16289,24943,50,passers,word,word,1,774
100,20985,25025,50,spencer,word,nonword,0,NA
100,161,24931,50,absent,word,word,1,665
100,5639,25160,50,eunuch,word,word,1,739
100,10969,24920,50,kledij,word,word,1,487
100,10689,25042,50,keukens,word,word,1,586
100,10673,24949,50,keten,word,word,1,506
100,13989,25192,50,marxist,word,word,1,640
100,6221,25125,50,frezen,word,nonword,0,NA
100,27845,24912,50,zotjes,word,word,1,593
100,27723,25126,50,zoeter,word,word,1,597
100,1359,25007,50,bereidt,word,word,1,605
100,18555,25128,50,rolt,word,word,1,518
100,2323,24956,50,bom,word,word,1,491
100,27909,24917,50,zuigt,word,word,1,494
100,24871,25065,50,verwierf,word,word,1,574
100,15947,24998,50,opzet,word,word,1,546
100,417,25159,50,alten,word,word,1,648
100,14249,25005,50,merkten,word,word,1,564
100,11953,25043,50,kratjes,word,word,1,617
100,10067,25084,50,joeg,word,word,1,610
100,7153,25057,50,geschat,word,word,1,564
100,17209,25062,50,portret,word,word,1,524
100,3923,24939,50,deining,word,word,1,506
100,19107,25061,50,schap,word,word,1,707
100,17845,24941,50,ranken,word,word,1,586
100,5819,25181,50,fiats,word,word,1,529
100,21799,25171,50,stiefbroers,word,word,1,675
100,27469,25182,50,zendt,word,word,1,513
100,5365,25101,50,einder,word,word,1,716
100,1491,25030,50,bestaand,word,word,1,658
100,13917,24938,50,mank,word,word,1,537
100,1873,24961,50,bisschops,word,word,1,671
100,19595,24936,50,schout,word,word,1,592
100,21223,24980,50,spreekbuis,word,word,1,NA
100,24657,25196,50,verschaft,word,word,1,577
100,11975,24952,50,kregen,word,word,1,540
100,8271,25033,50,grootje,word,word,1,562
100,27901,25122,50,zuidwaarts,word,word,1,742
100,2043,25124,50,bloeden,word,word,1,505
100,13953,25102,50,marken,word,nonword,0,NA
100,21549,25179,50,state,word,word,1,NA
100,8465,24979,50,haatten,word,word,1,808
100,18255,25194,50,rieken,word,word,1,564
100,10483,25044,50,katoen,word,word,1,597
100,7941,25142,50,graat,word,word,1,463
100,6703,25060,50,gehad,word,word,1,580
100,16663,24981,50,pinda,word,word,1,780
100,799,25164,50,banaan,word,word,1,539
100,16017,25016,50,oudste,word,word,1,500
100,16907,25141,50,ploeg,word,word,1,476
11,11454,24701,50,doesjes,nonword,nonword,1,716
11,5866,24702,50,fak,nonword,nonword,1,534
11,13606,24703,50,lijkop,nonword,nonword,1,471
11,9476,24704,50,heeuwtjes,nonword,nonword,1,489
11,5748,24705,50,sato,nonword,nonword,1,507
11,4470,25070,50,doed,nonword,nonword,1,564
11,750,24828,50,bakmuw,nonword,nonword,1,586
11,24328,24950,50,verbrund,nonword,nonword,1,550
11,27578,24709,50,zaantjes,nonword,nonword,1,618
11,14806,24831,50,rauwtje,nonword,word,0,NA
11,25830,24832,50,snenen,nonword,nonword,1,586
11,18000,25197,50,rouchje,nonword,nonword,1,610
11,11980,24955,50,blokels,nonword,nonword,1,577
11,622,24714,50,laal,nonword,nonword,1,556
11,9240,24715,50,leurtje,nonword,nonword,1,556
11,14670,25080,50,mondstad,nonword,nonword,1,795
11,5082,25081,50,mun,nonword,nonword,1,512
11,12426,24960,50,prokers,nonword,nonword,1,626
11,1748,24719,50,huiders,nonword,nonword,1,868
11,20172,24720,50,tringen,nonword,nonword,1,535
11,5824,24721,50,sigles,nonword,nonword,1,743
11,27388,25086,50,togden,nonword,nonword,1,668
11,15970,24723,50,algel,nonword,word,0,NA
11,16762,24724,50,plalkand,nonword,nonword,1,734
