experiment,participant_id,trial_id,trial_order,phase_id,stimulus_left,stimulus_right,response,response_side,condition_raw,rt,age,gender,hand,rt_measure
EXP1,26,exp1_t29,29,judgment,montagna,codardo,montagna,left,B,1881.1,23,F,right,keypress
EXP1,26,exp1_t30,30,judgment,orecchio,disturbare,orecchio,left,B,1495.6,23,F,right,keypress
EXP1,26,exp1_t31,31,judgment,tavolo,pressione,tavolo,left,B,953.9,23,F,right,keypress
EXP1,26,exp1_t32,32,judgment,maniaco,ossessione,maniaco,left,B,1199.5,23,F,right,keypress
EXP1,26,exp1_t33,33,judgment,maglia,vincere,maglia,left,B,1352.5,23,F,right,keypress
EXP1,26,exp1_t34,34,judgment,guarire,ospedale,ospedale,right,B,1130.2,23,F,right,keypress
EXP1,26,exp1_t35,35,judgment,avventura,vacanza,vacanza,right,B,829.3,23,F,right,keypress
EXP1,26,exp1_t36,36,judgment,vetro,giustizia,vetro,left,B,832.9,23,F,right,keypress
EXP1,26,exp1_t37,37,judgment,immorale,attrezzo,attrezzo,right,B,1447.6,23,F,right,keypress
EXP1,26,exp1_t38,38,judgment,infuriato,forchetta,forchetta,right,B,1232.8,23,F,right,keypress
EXP1,26,exp1_t39,39,judgment,intelletto,idrante,idrante,right,B,1480.9,23,F,right,keypress
EXP1,26,exp1_t40,40,judgment,attico,modesto,attico,left,B,2032.3,23,F,right,keypress
EXP1,26,exp1_t41,41,judgment,paletta,collisione,paletta,left,B,2071.2,23,F,right,keypress
EXP1,26,exp1_t42,42,judgment,pugnale,fortuito,pugnale,left,B,1809.5,23,F,right,keypress
EXP1,26,exp1_t43,43,judgment,scarafaggio,orribile,scarafaggio,left,B,1230.2,23,F,right,keypress
EXP1,26,exp1_t44,44,judgment,buio,balcone,balcone,right,B,1028.9,23,F,right,keypress
EXP1,26,exp1_t45,45,judgment,cappello,rovente,cappello,left,B,1314.8,23,F,right,keypress
EXP1,26,exp1_t46,46,judgment,pianta,saggio,pianta,left,B,1148.6,23,F,right,keypress
EXP1,26,exp1_t47,47,judgment,cane,cortese,cane,left,B,699.9,23,F,right,keypress
EXP1,26,exp1_t48,48,judgment,mobilita,gomma,gomma,right,B,1297.2,23,F,right,keypress
EXP1,26,exp1_t49,49,judgment,poesia,penna,penna,right,B,1056.8,23,F,right,keypress
EXP1,26,exp1_t50,50,judgment,pentola,mente,pentola,left,B,1149.9,23,F,right,keypress
EXP1,26,exp1_t51,51,judgment,piatto,insipido,piatto,left,B,1145.5,23,F,right,keypress
EXP1,26,exp1_t52,52,judgment,facile,morbido,morbido,right,B,773.6,23,F,right,keypress
EXP1,26,exp1_t53,53,judgment,bocca,riverente,bocca,left,B,729.9,23,F,right,keypress
EXP1,26,exp1_t54,54,judgment,coltello,demonio,coltello,left,B,946.4,23,F,right,keypress
EXP1,26,exp1_t55,55,judgment,onore,vino,vino,right,B,964.8,23,F,right,keypress
EXP1,26,exp1_t56,56,judgment,idiota,scimmia,scimmia,right,B,1047.7,23,F,right,keypress
EXP1,26,exp1_t57,57,judgment,abito,solenne,abito,left,B,953.2,23,F,right,keypress
EXP1,26,exp1_t58,58,judgment,precipizio,orrore,precipizio,left,B,1865.4,23,F,right,keypress
EXP1,26,exp1_t59,59,judgment,dentista,fiducioso,dentista,left,B,890.9,23,F,right,keypress
EXP1,26,exp1_t60,60,judgment,specchio,spirito,specchio,left,B,1167.5,23,F,right,keypress
EXP1,26,exp1_t61,61,judgment,assediato,ferito,ferito,right,B,1548.5,23,F,right,keypress
EXP1,26,exp1_t62,62,judgment,crepuscolo,orologio,orologio,right,B,1314.8,23,F,right,keypress
EXP1,26,exp1_t63,63,judgment,ulivo,ambizione,ulivo,left,B,745.4,23,F,right,keypress
EXP1,26,exp1_t64,64,judgment,freddo,cappotto,cappotto,right,B,935.6,23,F,right,keypress
EXP1,26,exp1_t65,65,judgment,statua,audace,statua,left,B,1562.7,23,F,right,keypress
EXP1,26,exp1_t66,66,judgment,farfalla,fantasia,farfalla,left,B,745.3,23,F,right,keypress
EXP1,26,exp1_t67,67,judgment,muscoloso,debole,muscoloso,left,B,1449.7,23,F,right,keypress
EXP1,26,exp1_t68,68,judgment,estasi,sughero,sughero,right,B,1690.7,23,F,right,keypress
EXP1,26,exp1_t69,69,judgment,ottimismo,profumo,profumo,right,B,929.5,23,F,right,keypress
EXP1,26,exp1_t70,70,judgment,giocattolo,insipido,giocattolo,left,B,1016.5,23,F,right,keypress
EXP1,26,exp1_t71,71,judgment,dollaro,utile,dollaro,left,B,1061.0,23,F,right,keypress
EXP1,26,exp1_t72,72,judgment,miracolo,applauso,applauso,right,B,1503.7,23,F,right,keypress
