experiment,participant_id,trial_label,trial_order,phase_id,stimulus,target_word,response,emotion,rt,age,gender,rt_measure
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t10,10,word_decoding,bailetín,carnaval,bailarin,happiness,5865.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t11,11,word_decoding,valacer,cadáver,prevalecer,sadness,7249.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t12,12,word_decoding,plareja,novio,pareja,happiness,2832.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t13,13,word_decoding,chismolo,rumor,chismoso,anger,3366.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t14,14,word_decoding,eniecido,enemigo,encendido,anger,4166.9,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t15,15,word_decoding,landado,enfadado,mandado,anger,3984.3,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t16,16,word_decoding,flastación,visión,nose,happiness,5784.2,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t17,17,word_decoding,queranza,añoranza,esperanza,sadness,5132.7,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t18,18,word_decoding,fierdo,hedor,cerdo,disgust,9231.4,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t19,19,word_decoding,descín,ruina,delfin,sadness,3483.5,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t20,20,word_decoding,bendigolo,mendigo,mendigo,sadness,3715.8,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_40,exp2_t21,21,word_decoding,clespiente,veneno,serpiente,fear,5550.1,20,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t0,0,word_decoding,plareja,novio,pareja,happiness,3235.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t1,1,word_decoding,chismolo,rumor,chismoso,anger,3654.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t2,2,word_decoding,eniecido,enemigo,encendido,anger,6291.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t3,3,word_decoding,enjauladero,prisión,jaula,fear,4852.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t4,4,word_decoding,bailetín,carnaval,boletín,happiness,4137.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t5,5,word_decoding,argola,pistola,ahora,fear,5769.1,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t6,6,word_decoding,fierdo,hedor,izquierdo,disgust,7318.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t7,7,word_decoding,fiminos,piojos,mininos,disgust,19948.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t8,8,word_decoding,puntiaguja,espada,aguja,fear,8137.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t9,9,word_decoding,landado,enfadado,candado,anger,3545.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t10,10,word_decoding,dastro,intruso,rastro,fear,9236.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t11,11,word_decoding,frórico,eufórico,fosfórico,happiness,9901.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t12,12,word_decoding,queranza,añoranza,esperanza,sadness,3067.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t13,13,word_decoding,descín,ruina,delfín,sadness,75553.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t14,14,word_decoding,flastación,visión,falsación,happiness,13963,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t15,15,word_decoding,dinería,lotería,cenar,happiness,25351.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t16,16,word_decoding,residuera,basura,basura,disgust,4884.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t17,17,word_decoding,palabrostio,insulto,palabrota,anger,15685.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t18,18,word_decoding,distantación,lejanía,distinción,sadness,16852.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t19,19,word_decoding,fumaika,tabaco,fumar,disgust,2950.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t20,20,word_decoding,furieta,rabia,furia,anger,12169.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t21,21,word_decoding,desabete,censura,desabrochar,disgust,30687,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t22,22,word_decoding,clespiente,veneno,serpiente,fear,5319.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t23,23,word_decoding,valacer,cadáver,valer,sadness,72350.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_41,exp2_t24,24,word_decoding,bendigolo,mendigo,bendición,sadness,8770.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t0,0,word_decoding,fierdo,hedor,cerdo,disgust,5834.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t1,1,word_decoding,dastro,intruso,rastro,fear,3450.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t2,2,word_decoding,flastación,visión,estación,happiness,83772.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t3,3,word_decoding,bendigolo,mendigo,bendición,sadness,6266.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t4,4,word_decoding,fiminos,piojos,mininos,disgust,9183.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t5,5,word_decoding,queranza,añoranza,esperanza,sadness,4851.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t6,6,word_decoding,argola,pistola,argolla,fear,6817.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t7,7,word_decoding,descín,ruina,sentir,sadness,16149.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t8,8,word_decoding,dinería,lotería,dinero,happiness,4085,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t9,9,word_decoding,palabrostio,insulto,palabrota,anger,6734.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t10,10,word_decoding,bailetín,carnaval,maletín,happiness,6367.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t11,11,word_decoding,desabete,censura,diabetes,disgust,8366.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t12,12,word_decoding,furieta,rabia,furia,anger,6550.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t13,13,word_decoding,fumaika,tabaco,fumador,disgust,5050.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t14,14,word_decoding,valacer,cadáver,balance,sadness,4300.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t15,15,word_decoding,clespiente,veneno,serpiente,fear,6333.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t16,16,word_decoding,distantación,lejanía,dilatación,sadness,5650.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t17,17,word_decoding,enjauladero,prisión,enjaular,fear,9600.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t18,18,word_decoding,frórico,eufórico,eufórico,happiness,10618,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t19,19,word_decoding,chismolo,rumor,chisme,anger,3682.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t20,20,word_decoding,plareja,novio,pareja,happiness,4385.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t21,21,word_decoding,eniecido,enemigo,vencido,anger,17301.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t22,22,word_decoding,residuera,basura,residencia,disgust,4651.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t23,23,word_decoding,puntiaguja,espada,puntiaguda,fear,5250.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_42,exp2_t24,24,word_decoding,landado,enfadado,candado,anger,7150.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t0,0,word_decoding,residuera,basura,residencia,disgust,8939.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t1,1,word_decoding,fiminos,piojos,felinos,disgust,7398.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t2,2,word_decoding,frórico,eufórico,eufórico,happiness,28197.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t3,3,word_decoding,plareja,novio,pareja,happiness,4135.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t4,4,word_decoding,bailetín,carnaval,bailarín,happiness,10050.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t5,5,word_decoding,dinería,lotería,dinero,happiness,3083.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t6,6,word_decoding,bendigolo,mendigo,bengala,sadness,12667,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t7,7,word_decoding,chismolo,rumor,chismoso,anger,13915.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t8,8,word_decoding,palabrostio,insulto,palabra,anger,5150,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t9,9,word_decoding,eniecido,enemigo,niebla,anger,19951.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t10,10,word_decoding,descín,ruina,decisión,sadness,9449.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t11,11,word_decoding,dastro,intruso,canasto,fear,10584.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t12,12,word_decoding,clespiente,veneno,serpiente,fear,6849.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t13,13,word_decoding,valacer,cadáver,balance,sadness,36260.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t14,14,word_decoding,landado,enfadado,lanzado,anger,9356.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t15,15,word_decoding,queranza,añoranza,querer,sadness,6573,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t16,16,word_decoding,fierdo,hedor,fuego,disgust,5850.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t17,17,word_decoding,furieta,rabia,furia,anger,8214.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t18,18,word_decoding,desabete,censura,debate,disgust,28364.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t19,19,word_decoding,fumaika,tabaco,fumar,disgust,5899.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t20,20,word_decoding,argola,pistola,gárgola,fear,9150.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t21,21,word_decoding,flastación,visión,fiesta,happiness,26821.9,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t22,22,word_decoding,puntiaguja,espada,puntiaguda,fear,14531.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t23,23,word_decoding,distantación,lejanía,distancia,sadness,8195.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_43,exp2_t24,24,word_decoding,enjauladero,prisión,encerrado,fear,8490.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t0,0,word_decoding,furieta,rabia,rabieta,anger,4844.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t1,1,word_decoding,argola,pistola,argolla,fear,6211.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t2,2,word_decoding,fierdo,hedor,fiel,disgust,8241.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t3,3,word_decoding,chismolo,rumor,chismoso,anger,6160.5,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t4,4,word_decoding,queranza,añoranza,quemadura,sadness,9674.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t5,5,word_decoding,enjauladero,prisión,enjaular,fear,12104,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t6,6,word_decoding,descín,ruina,desde,sadness,4995.4,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t7,7,word_decoding,clespiente,veneno,serpiente,fear,8674.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t8,8,word_decoding,dastro,intruso,catastro,fear,10873.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t9,9,word_decoding,fumaika,tabaco,jamaica,disgust,5111.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t10,10,word_decoding,puntiaguja,espada,puntiaguda,fear,5561.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t11,11,word_decoding,fiminos,piojos,felinos,disgust,5361.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t12,12,word_decoding,plareja,novio,pareja,happiness,4045.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t13,13,word_decoding,eniecido,enemigo,envejecido,anger,4927.8,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t14,14,word_decoding,dinería,lotería,dinero,happiness,4895.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t15,15,word_decoding,frórico,eufórico,fósforo,happiness,9822.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t16,16,word_decoding,landado,enfadado,lavado,anger,4712.6,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t17,17,word_decoding,bailetín,carnaval,maletin,happiness,4478.7,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t18,18,word_decoding,distantación,lejanía,distracción,sadness,5494.2,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t19,19,word_decoding,desabete,censura,debate,disgust,4278,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t20,20,word_decoding,residuera,basura,residencia,disgust,7460,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t21,21,word_decoding,valacer,cadáver,valer,sadness,3913,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t22,22,word_decoding,bendigolo,mendigo,bendecido,sadness,10956.3,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t23,23,word_decoding,palabrostio,insulto,palabra,anger,5928,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_44,exp2_t24,24,word_decoding,flastación,visión,satisfacción,happiness,6942.9,18,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t0,0,word_decoding,fiminos,piojos,felinos,disgust,3821.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t1,1,word_decoding,distantación,lejanía,distancia,sadness,11356.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t2,2,word_decoding,fierdo,hedor,miedo,disgust,3454.7,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t3,3,word_decoding,fumaika,tabaco,fumador,disgust,3481.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t4,4,word_decoding,enjauladero,prisión,enjaulado,fear,12288.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t5,5,word_decoding,residuera,basura,residuo,disgust,4919.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t6,6,word_decoding,dastro,intruso,rastro,fear,4957.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t7,7,word_decoding,queranza,añoranza,esperanza,sadness,4048.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t8,8,word_decoding,flastación,visión,fluctuación,happiness,13773.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t9,9,word_decoding,palabrostio,insulto,palabrota,anger,6050.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t10,10,word_decoding,argola,pistola,gargola,fear,7000.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t11,11,word_decoding,plareja,novio,perpleja,happiness,8651.6,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t12,12,word_decoding,landado,enfadado,lanzado,anger,4373.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t13,13,word_decoding,clespiente,veneno,serpiente,fear,5884.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t14,14,word_decoding,bailetín,carnaval,bailarín,happiness,9232.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t15,15,word_decoding,puntiaguja,espada,puntiaguda,fear,11348.3,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t16,16,word_decoding,chismolo,rumor,chisme,anger,6847.8,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t17,17,word_decoding,frórico,eufórico,eufórico,happiness,8051.1,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t18,18,word_decoding,dinería,lotería,dinero,happiness,3934.5,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t19,19,word_decoding,desabete,censura,diabetes,disgust,5021.2,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t20,20,word_decoding,valacer,cadáver,validez,sadness,4654.4,19,female,keypress
martineztomas2026_discrete_emotionality_exp2,exp2_45,exp2_t21,21,word_decoding,furieta,rabia,rabieta,anger,3367.4,19,female,keypress
