experiment,participant_id,trial_label,trial_order,phase_id,age,gender,gender_raw,hand,hand_raw,city_left,city_right,response_raw,response_side,correct_response,correct_side,accuracy,response_correct,rt_raw,rt_ms
geographical_judgment, irene1,exp1_t74,74,judgment,24,F,FALSE,right,DX,Napoli,Perugia,l,right,l,right,1,1,962,962.0
geographical_judgment, irene1,exp1_t75,75,judgment,24,F,FALSE,right,DX,Pescara,Perugia,l,right,l,right,1,1,2251,2251.0
geographical_judgment, irene1,exp1_t76,76,judgment,24,F,FALSE,right,DX,Rimini,Perugia,a,left,a,left,1,1,1372,1372.0
geographical_judgment, irene1,exp1_t77,77,judgment,24,F,FALSE,right,DX,Roma,Perugia,l,right,l,right,1,1,1963,1963.0
geographical_judgment, irene1,exp1_t78,78,judgment,24,F,FALSE,right,DX,Taranto,Perugia,l,right,l,right,1,1,1506,1506.0
geographical_judgment, irene1,exp1_t79,79,judgment,24,F,FALSE,right,DX,Bologna,Pescara,a,left,a,left,1,1,953,953.0
geographical_judgment, irene1,exp1_t80,80,judgment,24,F,FALSE,right,DX,Bolzano,Pescara,a,left,a,left,1,1,2208,2208.0
geographical_judgment, irene1,exp1_t81,81,judgment,24,F,FALSE,right,DX,Foggia,Pescara,a,left,l,right,0,0,1787,1787.0
geographical_judgment, irene1,exp1_t82,82,judgment,24,F,FALSE,right,DX,Grosseto,Pescara,a,left,a,left,1,1,905,905.0
geographical_judgment, irene1,exp1_t83,83,judgment,24,F,FALSE,right,DX,Latina,Pescara,a,left,l,right,0,0,1205,1205.0
geographical_judgment, irene1,exp1_t84,84,judgment,24,F,FALSE,right,DX,Livorno,Pescara,a,left,a,left,1,1,2033,2033.0
geographical_judgment, irene1,exp1_t85,85,judgment,24,F,FALSE,right,DX,Napoli,Pescara,a,left,l,right,0,0,1358,1358.0
geographical_judgment, irene1,exp1_t86,86,judgment,24,F,FALSE,right,DX,Perugia,Pescara,a,left,a,left,1,1,1966,1966.0
geographical_judgment, irene1,exp1_t87,87,judgment,24,F,FALSE,right,DX,Rimini,Pescara,a,left,a,left,1,1,858,858.0
geographical_judgment, irene1,exp1_t88,88,judgment,24,F,FALSE,right,DX,Roma,Pescara,a,left,a,left,1,1,2004,2004.0
geographical_judgment, irene1,exp1_t89,89,judgment,24,F,FALSE,right,DX,Taranto,Pescara,l,right,l,right,1,1,1830,1830.0
geographical_judgment, irene1,exp1_t90,90,judgment,24,F,FALSE,right,DX,Bolzano,Rimini,a,left,a,left,1,1,1536,1536.0
geographical_judgment, irene1,exp1_t91,91,judgment,24,F,FALSE,right,DX,Foggia,Rimini,l,right,l,right,1,1,1377,1377.0
geographical_judgment, irene1,exp1_t92,92,judgment,24,F,FALSE,right,DX,Grosseto,Rimini,l,right,l,right,1,1,1853,1853.0
geographical_judgment, irene1,exp1_t93,93,judgment,24,F,FALSE,right,DX,Livorno,Rimini,l,right,a,left,0,0,2171,2171.0
geographical_judgment, irene1,exp1_t94,94,judgment,24,F,FALSE,right,DX,Napoli,Rimini,l,right,l,right,1,1,1325,1325.0
geographical_judgment, irene1,exp1_t95,95,judgment,24,F,FALSE,right,DX,Perugia,Rimini,l,right,l,right,1,1,1272,1272.0
geographical_judgment, irene1,exp1_t96,96,judgment,24,F,FALSE,right,DX,Pescara,Rimini,l,right,l,right,1,1,1221,1221.0
geographical_judgment, irene1,exp1_t97,97,judgment,24,F,FALSE,right,DX,Roma,Rimini,l,right,l,right,1,1,2174,2174.0
geographical_judgment, irene1,exp1_t98,98,judgment,24,F,FALSE,right,DX,Taranto,Rimini,l,right,l,right,1,1,1092,1092.0
geographical_judgment, irene1,exp1_t99,99,judgment,24,F,FALSE,right,DX,Bologna,Roma,a,left,a,left,1,1,1922,1922.0
geographical_judgment, irene1,exp1_t100,100,judgment,24,F,FALSE,right,DX,Bolzano,Roma,a,left,a,left,1,1,1308,1308.0
geographical_judgment, irene1,exp1_t101,101,judgment,24,F,FALSE,right,DX,Foggia,Roma,l,right,l,right,1,1,1074,1074.0
geographical_judgment, irene1,exp1_t102,102,judgment,24,F,FALSE,right,DX,Grosseto,Roma,a,left,a,left,1,1,1319,1319.0
geographical_judgment, irene1,exp1_t103,103,judgment,24,F,FALSE,right,DX,Latina,Roma,l,right,l,right,1,1,1879,1879.0
geographical_judgment, irene1,exp1_t104,104,judgment,24,F,FALSE,right,DX,Livorno,Roma,a,left,a,left,1,1,1971,1971.0
geographical_judgment, irene1,exp1_t105,105,judgment,24,F,FALSE,right,DX,Napoli,Roma,l,right,l,right,1,1,1852,1852.0
geographical_judgment, irene1,exp1_t106,106,judgment,24,F,FALSE,right,DX,Perugia,Roma,a,left,a,left,1,1,1953,1953.0
geographical_judgment, irene1,exp1_t107,107,judgment,24,F,FALSE,right,DX,Pescara,Roma,a,left,l,right,0,0,1193,1193.0
geographical_judgment, irene1,exp1_t108,108,judgment,24,F,FALSE,right,DX,Rimini,Roma,a,left,a,left,1,1,2605,2605.0
geographical_judgment, irene1,exp1_t109,109,judgment,24,F,FALSE,right,DX,Taranto,Roma,l,right,l,right,1,1,813,813.0
geographical_judgment, irene1,exp1_t110,110,judgment,24,F,FALSE,right,DX,Bologna,Taranto,a,left,a,left,1,1,1147,1147.0
geographical_judgment, irene1,exp1_t111,111,judgment,24,F,FALSE,right,DX,Bolzano,Taranto,a,left,a,left,1,1,1408,1408.0
geographical_judgment, irene1,exp1_t112,112,judgment,24,F,FALSE,right,DX,Foggia,Taranto,a,left,a,left,1,1,1875,1875.0
geographical_judgment, irene1,exp1_t113,113,judgment,24,F,FALSE,right,DX,Grosseto,Taranto,a,left,a,left,1,1,958,958.0
geographical_judgment, irene1,exp1_t114,114,judgment,24,F,FALSE,right,DX,Latina,Taranto,a,left,a,left,1,1,1074,1074.0
geographical_judgment, irene1,exp1_t115,115,judgment,24,F,FALSE,right,DX,Livorno,Taranto,a,left,a,left,1,1,958,958.0
geographical_judgment, irene1,exp1_t116,116,judgment,24,F,FALSE,right,DX,Napoli,Taranto,l,right,a,left,0,0,1371,1371.0
geographical_judgment, irene1,exp1_t117,117,judgment,24,F,FALSE,right,DX,Perugia,Taranto,a,left,a,left,1,1,1122,1122.0
geographical_judgment, irene1,exp1_t118,118,judgment,24,F,FALSE,right,DX,Pescara,Taranto,l,right,a,left,0,0,1804,1804.0
geographical_judgment, irene1,exp1_t119,119,judgment,24,F,FALSE,right,DX,Rimini,Taranto,a,left,a,left,1,1,1251,1251.0
geographical_judgment,CAL1999,exp1_t0,0,judgment,23,F,FALSE,right,DX,Bolzano,Bologna,a,left,l,right,0,0,"1267,4",1267.4
geographical_judgment,CAL1999,exp1_t1,1,judgment,23,F,FALSE,right,DX,Foggia,Bologna,l,right,l,right,1,1,"1307,3",1307.3
geographical_judgment,CAL1999,exp1_t2,2,judgment,23,F,FALSE,right,DX,Grosseto,Bologna,l,right,l,right,1,1,"1561,3",1561.3
geographical_judgment,CAL1999,exp1_t3,3,judgment,23,F,FALSE,right,DX,Latina,Bologna,l,right,l,right,1,1,"1339,3",1339.3
geographical_judgment,CAL1999,exp1_t4,4,judgment,23,F,FALSE,right,DX,Livorno,Bologna,a,left,l,right,0,0,"1957,2",1957.2
geographical_judgment,CAL1999,exp1_t5,5,judgment,23,F,FALSE,right,DX,Perugia,Bologna,l,right,l,right,1,1,"1029,4",1029.4
geographical_judgment,CAL1999,exp1_t6,6,judgment,23,F,FALSE,right,DX,Pescara,Bologna,l,right,l,right,1,1,"1342,6",1342.6
geographical_judgment,CAL1999,exp1_t7,7,judgment,23,F,FALSE,right,DX,Rimini,Bologna,l,right,l,right,1,1,"1356,3",1356.3
geographical_judgment,CAL1999,exp1_t8,8,judgment,23,F,FALSE,right,DX,Roma,Bologna,l,right,l,right,1,1,"1876,4",1876.4
geographical_judgment,CAL1999,exp1_t9,9,judgment,23,F,FALSE,right,DX,Taranto,Bologna,l,right,l,right,1,1,"2697,3",2697.3
geographical_judgment,CAL1999,exp1_t10,10,judgment,23,F,FALSE,right,DX,Bologna,Bolzano,l,right,a,left,0,0,"1644,3",1644.3
geographical_judgment,CAL1999,exp1_t11,11,judgment,23,F,FALSE,right,DX,Foggia,Bolzano,l,right,l,right,1,1,"966,9",966.9
geographical_judgment,CAL1999,exp1_t12,12,judgment,23,F,FALSE,right,DX,Grosseto,Bolzano,a,left,l,right,0,0,"1516,6",1516.6
geographical_judgment,CAL1999,exp1_t13,13,judgment,23,F,FALSE,right,DX,Latina,Bolzano,l,right,l,right,1,1,"1448,1",1448.1
geographical_judgment,CAL1999,exp1_t14,14,judgment,23,F,FALSE,right,DX,Livorno,Bolzano,a,left,l,right,0,0,"907,7",907.7
geographical_judgment,CAL1999,exp1_t15,15,judgment,23,F,FALSE,right,DX,Napoli,Bolzano,l,right,l,right,1,1,"918,6",918.6
geographical_judgment,CAL1999,exp1_t16,16,judgment,23,F,FALSE,right,DX,Perugia,Bolzano,l,right,l,right,1,1,"1071,4",1071.4
geographical_judgment,CAL1999,exp1_t17,17,judgment,23,F,FALSE,right,DX,Rimini,Bolzano,a,left,l,right,0,0,"1228,4",1228.4
geographical_judgment,CAL1999,exp1_t18,18,judgment,23,F,FALSE,right,DX,Roma,Bolzano,l,right,l,right,1,1,"1396,2",1396.2
geographical_judgment,CAL1999,exp1_t19,19,judgment,23,F,FALSE,right,DX,Taranto,Bolzano,l,right,l,right,1,1,"1745,7",1745.7
geographical_judgment,CAL1999,exp1_t20,20,judgment,23,F,FALSE,right,DX,Bologna,Foggia,a,left,a,left,1,1,"977,6",977.6
geographical_judgment,CAL1999,exp1_t21,21,judgment,23,F,FALSE,right,DX,Bolzano,Foggia,a,left,a,left,1,1,"908,7",908.7
geographical_judgment,CAL1999,exp1_t22,22,judgment,23,F,FALSE,right,DX,Grosseto,Foggia,a,left,a,left,1,1,"1388,2",1388.2
geographical_judgment,CAL1999,exp1_t23,23,judgment,23,F,FALSE,right,DX,Latina,Foggia,a,left,a,left,1,1,"1368,1",1368.1
geographical_judgment,CAL1999,exp1_t24,24,judgment,23,F,FALSE,right,DX,Livorno,Foggia,a,left,a,left,1,1,"2435,1",2435.1
geographical_judgment,CAL1999,exp1_t25,25,judgment,23,F,FALSE,right,DX,Napoli,Foggia,a,left,a,left,1,1,"2273,3",2273.3
geographical_judgment,CAL1999,exp1_t26,26,judgment,23,F,FALSE,right,DX,Perugia,Foggia,a,left,a,left,1,1,"1867,2",1867.2
geographical_judgment,CAL1999,exp1_t27,27,judgment,23,F,FALSE,right,DX,Pescara,Foggia,a,left,a,left,1,1,"1419,2",1419.2
geographical_judgment,CAL1999,exp1_t28,28,judgment,23,F,FALSE,right,DX,Rimini,Foggia,a,left,a,left,1,1,"1325,1",1325.1
geographical_judgment,CAL1999,exp1_t29,29,judgment,23,F,FALSE,right,DX,Roma,Foggia,a,left,a,left,1,1,"1682,4",1682.4
geographical_judgment,CAL1999,exp1_t30,30,judgment,23,F,FALSE,right,DX,Taranto,Foggia,a,left,l,right,0,0,"2340,3",2340.3
geographical_judgment,CAL1999,exp1_t31,31,judgment,23,F,FALSE,right,DX,Bologna,Grosseto,a,left,a,left,1,1,"1698,9",1698.9
geographical_judgment,CAL1999,exp1_t32,32,judgment,23,F,FALSE,right,DX,Bolzano,Grosseto,a,left,a,left,1,1,"1412,3",1412.3
geographical_judgment,CAL1999,exp1_t33,33,judgment,23,F,FALSE,right,DX,Foggia,Grosseto,l,right,l,right,1,1,"1734,8",1734.8
geographical_judgment,CAL1999,exp1_t34,34,judgment,23,F,FALSE,right,DX,Latina,Grosseto,a,left,l,right,0,0,"1985,1",1985.1
geographical_judgment,CAL1999,exp1_t35,35,judgment,23,F,FALSE,right,DX,Livorno,Grosseto,a,left,a,left,1,1,"1402,7",1402.7
geographical_judgment,CAL1999,exp1_t36,36,judgment,23,F,FALSE,right,DX,Napoli,Grosseto,l,right,l,right,1,1,"1890,2",1890.2
geographical_judgment,CAL1999,exp1_t37,37,judgment,23,F,FALSE,right,DX,Perugia,Grosseto,a,left,l,right,0,0,"1308,6",1308.6
geographical_judgment,CAL1999,exp1_t38,38,judgment,23,F,FALSE,right,DX,Pescara,Grosseto,a,left,l,right,0,0,"2582,8",2582.8
geographical_judgment,CAL1999,exp1_t39,39,judgment,23,F,FALSE,right,DX,Rimini,Grosseto,a,left,a,left,1,1,"1646,7",1646.7
geographical_judgment,CAL1999,exp1_t40,40,judgment,23,F,FALSE,right,DX,Taranto,Grosseto,l,right,l,right,1,1,"1993,8",1993.8
geographical_judgment,CAL1999,exp1_t41,41,judgment,23,F,FALSE,right,DX,Bologna,Latina,a,left,a,left,1,1,"1599,7",1599.7
geographical_judgment,CAL1999,exp1_t42,42,judgment,23,F,FALSE,right,DX,Bolzano,Latina,a,left,a,left,1,1,"1046,3",1046.3
geographical_judgment,CAL1999,exp1_t43,43,judgment,23,F,FALSE,right,DX,Foggia,Latina,l,right,l,right,1,1,"1212,3",1212.3
geographical_judgment,CAL1999,exp1_t44,44,judgment,23,F,FALSE,right,DX,Grosseto,Latina,a,left,a,left,1,1,"2298,1",2298.1
geographical_judgment,CAL1999,exp1_t45,45,judgment,23,F,FALSE,right,DX,Livorno,Latina,a,left,a,left,1,1,"1031,9",1031.9
geographical_judgment,CAL1999,exp1_t46,46,judgment,23,F,FALSE,right,DX,Napoli,Latina,l,right,l,right,1,1,1230,1230.0
geographical_judgment,CAL1999,exp1_t47,47,judgment,23,F,FALSE,right,DX,Perugia,Latina,l,right,a,left,0,0,"870,9",870.9
geographical_judgment,CAL1999,exp1_t48,48,judgment,23,F,FALSE,right,DX,Pescara,Latina,a,left,a,left,1,1,2382,2382.0
geographical_judgment,CAL1999,exp1_t49,49,judgment,23,F,FALSE,right,DX,Rimini,Latina,a,left,a,left,1,1,"1072,2",1072.2
geographical_judgment,CAL1999,exp1_t50,50,judgment,23,F,FALSE,right,DX,Roma,Latina,a,left,a,left,1,1,"1792,5",1792.5
geographical_judgment,CAL1999,exp1_t51,51,judgment,23,F,FALSE,right,DX,Taranto,Latina,l,right,l,right,1,1,980,980.0
geographical_judgment,CAL1999,exp1_t52,52,judgment,23,F,FALSE,right,DX,Bologna,Livorno,l,right,a,left,0,0,1532,1532.0
geographical_judgment,CAL1999,exp1_t53,53,judgment,23,F,FALSE,right,DX,Foggia,Livorno,l,right,l,right,1,1,"1104,5",1104.5
geographical_judgment,CAL1999,exp1_t54,54,judgment,23,F,FALSE,right,DX,Grosseto,Livorno,l,right,l,right,1,1,"1283,4",1283.4
geographical_judgment,CAL1999,exp1_t55,55,judgment,23,F,FALSE,right,DX,Latina,Livorno,l,right,l,right,1,1,"1328,4",1328.4
geographical_judgment,CAL1999,exp1_t56,56,judgment,23,F,FALSE,right,DX,Napoli,Livorno,l,right,l,right,1,1,"1396,5",1396.5
geographical_judgment,CAL1999,exp1_t57,57,judgment,23,F,FALSE,right,DX,Perugia,Livorno,l,right,l,right,1,1,"2599,7",2599.7
geographical_judgment,CAL1999,exp1_t58,58,judgment,23,F,FALSE,right,DX,Pescara,Livorno,l,right,l,right,1,1,"1614,6",1614.6
geographical_judgment,CAL1999,exp1_t59,59,judgment,23,F,FALSE,right,DX,Rimini,Livorno,l,right,l,right,1,1,"1396,8",1396.8
geographical_judgment,CAL1999,exp1_t60,60,judgment,23,F,FALSE,right,DX,Roma,Livorno,l,right,l,right,1,1,"1875,5",1875.5
geographical_judgment,CAL1999,exp1_t61,61,judgment,23,F,FALSE,right,DX,Taranto,Livorno,l,right,l,right,1,1,"1148,5",1148.5
geographical_judgment,CAL1999,exp1_t62,62,judgment,23,F,FALSE,right,DX,Bologna,Napoli,a,left,a,left,1,1,"930,9",930.9
geographical_judgment,CAL1999,exp1_t63,63,judgment,23,F,FALSE,right,DX,Bolzano,Napoli,a,left,a,left,1,1,"808,3",808.3
geographical_judgment,CAL1999,exp1_t64,64,judgment,23,F,FALSE,right,DX,Foggia,Napoli,a,left,l,right,0,0,"1883,3",1883.3
geographical_judgment,CAL1999,exp1_t65,65,judgment,23,F,FALSE,right,DX,Grosseto,Napoli,a,left,a,left,1,1,"1362,3",1362.3
geographical_judgment,CAL1999,exp1_t66,66,judgment,23,F,FALSE,right,DX,Latina,Napoli,a,left,a,left,1,1,"1942,6",1942.6
geographical_judgment,CAL1999,exp1_t67,67,judgment,23,F,FALSE,right,DX,Livorno,Napoli,a,left,a,left,1,1,"1264,9",1264.9
geographical_judgment,CAL1999,exp1_t68,68,judgment,23,F,FALSE,right,DX,Pescara,Napoli,a,left,a,left,1,1,1258,1258.0
geographical_judgment,CAL1999,exp1_t69,69,judgment,23,F,FALSE,right,DX,Rimini,Napoli,a,left,a,left,1,1,"1082,1",1082.1
geographical_judgment,CAL1999,exp1_t70,70,judgment,23,F,FALSE,right,DX,Roma,Napoli,a,left,a,left,1,1,2773,2773.0
geographical_judgment,CAL1999,exp1_t71,71,judgment,23,F,FALSE,right,DX,Bologna,Perugia,a,left,a,left,1,1,"1711,9",1711.9
geographical_judgment,CAL1999,exp1_t72,72,judgment,23,F,FALSE,right,DX,Bolzano,Perugia,a,left,a,left,1,1,"1966,4",1966.4
geographical_judgment,CAL1999,exp1_t73,73,judgment,23,F,FALSE,right,DX,Foggia,Perugia,l,right,l,right,1,1,"2042,9",2042.9
geographical_judgment,CAL1999,exp1_t74,74,judgment,23,F,FALSE,right,DX,Grosseto,Perugia,a,left,a,left,1,1,"1830,2",1830.2
geographical_judgment,CAL1999,exp1_t75,75,judgment,23,F,FALSE,right,DX,Latina,Perugia,l,right,l,right,1,1,"1460,2",1460.2
geographical_judgment,CAL1999,exp1_t76,76,judgment,23,F,FALSE,right,DX,Livorno,Perugia,a,left,a,left,1,1,"1402,2",1402.2
geographical_judgment,CAL1999,exp1_t77,77,judgment,23,F,FALSE,right,DX,Napoli,Perugia,l,right,l,right,1,1,"1851,3",1851.3
geographical_judgment,CAL1999,exp1_t78,78,judgment,23,F,FALSE,right,DX,Rimini,Perugia,a,left,a,left,1,1,"1547,8",1547.8
geographical_judgment,CAL1999,exp1_t79,79,judgment,23,F,FALSE,right,DX,Roma,Perugia,l,right,l,right,1,1,"2810,6",2810.6
geographical_judgment,CAL1999,exp1_t80,80,judgment,23,F,FALSE,right,DX,Taranto,Perugia,l,right,l,right,1,1,"2129,5",2129.5
geographical_judgment,CAL1999,exp1_t81,81,judgment,23,F,FALSE,right,DX,Bologna,Pescara,a,left,a,left,1,1,"941,6",941.6
geographical_judgment,CAL1999,exp1_t82,82,judgment,23,F,FALSE,right,DX,Bolzano,Pescara,a,left,a,left,1,1,"1507,5",1507.5
geographical_judgment,CAL1999,exp1_t83,83,judgment,23,F,FALSE,right,DX,Foggia,Pescara,l,right,l,right,1,1,"1498,7",1498.7
geographical_judgment,CAL1999,exp1_t84,84,judgment,23,F,FALSE,right,DX,Grosseto,Pescara,a,left,a,left,1,1,"1443,9",1443.9
geographical_judgment,CAL1999,exp1_t85,85,judgment,23,F,FALSE,right,DX,Latina,Pescara,a,left,l,right,0,0,"1610,6",1610.6
geographical_judgment,CAL1999,exp1_t86,86,judgment,23,F,FALSE,right,DX,Livorno,Pescara,a,left,a,left,1,1,"1439,7",1439.7
geographical_judgment,CAL1999,exp1_t87,87,judgment,23,F,FALSE,right,DX,Napoli,Pescara,l,right,l,right,1,1,"1587,5",1587.5
geographical_judgment,CAL1999,exp1_t88,88,judgment,23,F,FALSE,right,DX,Perugia,Pescara,a,left,a,left,1,1,"1988,1",1988.1
geographical_judgment,CAL1999,exp1_t89,89,judgment,23,F,FALSE,right,DX,Rimini,Pescara,a,left,a,left,1,1,"1266,7",1266.7
geographical_judgment,CAL1999,exp1_t90,90,judgment,23,F,FALSE,right,DX,Taranto,Pescara,l,right,l,right,1,1,"2133,1",2133.1
geographical_judgment,CAL1999,exp1_t91,91,judgment,23,F,FALSE,right,DX,Bologna,Rimini,a,left,a,left,1,1,1742,1742.0
geographical_judgment,CAL1999,exp1_t92,92,judgment,23,F,FALSE,right,DX,Bolzano,Rimini,a,left,a,left,1,1,"1355,4",1355.4
geographical_judgment,CAL1999,exp1_t93,93,judgment,23,F,FALSE,right,DX,Foggia,Rimini,l,right,l,right,1,1,"1507,7",1507.7
geographical_judgment,CAL1999,exp1_t94,94,judgment,23,F,FALSE,right,DX,Grosseto,Rimini,a,left,l,right,0,0,"1561,6",1561.6
geographical_judgment,CAL1999,exp1_t95,95,judgment,23,F,FALSE,right,DX,Latina,Rimini,l,right,l,right,1,1,"1299,9",1299.9
geographical_judgment,CAL1999,exp1_t96,96,judgment,23,F,FALSE,right,DX,Livorno,Rimini,a,left,a,left,1,1,"2929,8",2929.8
geographical_judgment,CAL1999,exp1_t97,97,judgment,23,F,FALSE,right,DX,Napoli,Rimini,l,right,l,right,1,1,"1045,7",1045.7
geographical_judgment,CAL1999,exp1_t98,98,judgment,23,F,FALSE,right,DX,Perugia,Rimini,l,right,l,right,1,1,"1484,8",1484.8
geographical_judgment,CAL1999,exp1_t99,99,judgment,23,F,FALSE,right,DX,Pescara,Rimini,l,right,l,right,1,1,"1850,8",1850.8
geographical_judgment,CAL1999,exp1_t100,100,judgment,23,F,FALSE,right,DX,Roma,Rimini,l,right,l,right,1,1,"1716,8",1716.8
geographical_judgment,CAL1999,exp1_t101,101,judgment,23,F,FALSE,right,DX,Taranto,Rimini,l,right,l,right,1,1,"1690,3",1690.3
geographical_judgment,CAL1999,exp1_t102,102,judgment,23,F,FALSE,right,DX,Bologna,Roma,a,left,a,left,1,1,1225,1225.0
geographical_judgment,CAL1999,exp1_t103,103,judgment,23,F,FALSE,right,DX,Bolzano,Roma,a,left,a,left,1,1,980,980.0
geographical_judgment,CAL1999,exp1_t104,104,judgment,23,F,FALSE,right,DX,Grosseto,Roma,a,left,a,left,1,1,"1094,7",1094.7
geographical_judgment,CAL1999,exp1_t105,105,judgment,23,F,FALSE,right,DX,Latina,Roma,a,left,l,right,0,0,"1487,6",1487.6
geographical_judgment,CAL1999,exp1_t106,106,judgment,23,F,FALSE,right,DX,Livorno,Roma,a,left,a,left,1,1,"1407,9",1407.9
geographical_judgment,CAL1999,exp1_t107,107,judgment,23,F,FALSE,right,DX,Napoli,Roma,l,right,l,right,1,1,"2246,7",2246.7
geographical_judgment,CAL1999,exp1_t108,108,judgment,23,F,FALSE,right,DX,Pescara,Roma,a,left,l,right,0,0,"2537,2",2537.2
geographical_judgment,CAL1999,exp1_t109,109,judgment,23,F,FALSE,right,DX,Rimini,Roma,a,left,a,left,1,1,1045,1045.0
geographical_judgment,CAL1999,exp1_t110,110,judgment,23,F,FALSE,right,DX,Bologna,Taranto,a,left,a,left,1,1,"1264,6",1264.6
geographical_judgment,CAL1999,exp1_t111,111,judgment,23,F,FALSE,right,DX,Bolzano,Taranto,a,left,a,left,1,1,"835,3",835.3
geographical_judgment,CAL1999,exp1_t112,112,judgment,23,F,FALSE,right,DX,Grosseto,Taranto,a,left,a,left,1,1,"1227,3",1227.3
geographical_judgment,CAL1999,exp1_t113,113,judgment,23,F,FALSE,right,DX,Latina,Taranto,a,left,a,left,1,1,"2554,7",2554.7
geographical_judgment,CAL1999,exp1_t114,114,judgment,23,F,FALSE,right,DX,Livorno,Taranto,a,left,a,left,1,1,"1497,9",1497.9
geographical_judgment,CAL1999,exp1_t115,115,judgment,23,F,FALSE,right,DX,Napoli,Taranto,a,left,a,left,1,1,"1365,3",1365.3
geographical_judgment,CAL1999,exp1_t116,116,judgment,23,F,FALSE,right,DX,Perugia,Taranto,a,left,a,left,1,1,1149,1149.0
geographical_judgment,CAL1999,exp1_t117,117,judgment,23,F,FALSE,right,DX,Rimini,Taranto,a,left,a,left,1,1,"1176,8",1176.8
geographical_judgment,CAL1999,exp1_t118,118,judgment,23,F,FALSE,right,DX,Roma,Taranto,a,left,a,left,1,1,"1615,5",1615.5
geographical_judgment,CS,exp1_t0,0,judgment,27,F,FALSE,right,DX,Bolzano,Bologna,a,left,l,right,0,0,"1050,9",1050.9
geographical_judgment,CS,exp1_t1,1,judgment,27,F,FALSE,right,DX,Foggia,Bologna,l,right,l,right,1,1,"1162,2",1162.2
geographical_judgment,CS,exp1_t2,2,judgment,27,F,FALSE,right,DX,Grosseto,Bologna,l,right,l,right,1,1,"1330,6",1330.6
geographical_judgment,CS,exp1_t3,3,judgment,27,F,FALSE,right,DX,Latina,Bologna,l,right,l,right,1,1,"991,6",991.6
geographical_judgment,CS,exp1_t4,4,judgment,27,F,FALSE,right,DX,Livorno,Bologna,l,right,l,right,1,1,1876,1876.0
geographical_judgment,CS,exp1_t5,5,judgment,27,F,FALSE,right,DX,Napoli,Bologna,l,right,l,right,1,1,1040,1040.0
geographical_judgment,CS,exp1_t6,6,judgment,27,F,FALSE,right,DX,Perugia,Bologna,l,right,l,right,1,1,"1615,9",1615.9
geographical_judgment,CS,exp1_t7,7,judgment,27,F,FALSE,right,DX,Pescara,Bologna,l,right,l,right,1,1,"1310,5",1310.5
geographical_judgment,CS,exp1_t8,8,judgment,27,F,FALSE,right,DX,Rimini,Bologna,l,right,l,right,1,1,"2643,7",2643.7
geographical_judgment,CS,exp1_t9,9,judgment,27,F,FALSE,right,DX,Roma,Bologna,l,right,l,right,1,1,"942,7",942.7
geographical_judgment,CS,exp1_t10,10,judgment,27,F,FALSE,right,DX,Taranto,Bologna,l,right,l,right,1,1,"880,9",880.9
geographical_judgment,CS,exp1_t11,11,judgment,27,F,FALSE,right,DX,Bologna,Bolzano,l,right,a,left,0,0,"1465,6",1465.6
geographical_judgment,CS,exp1_t12,12,judgment,27,F,FALSE,right,DX,Foggia,Bolzano,l,right,l,right,1,1,"1535,9",1535.9
geographical_judgment,CS,exp1_t13,13,judgment,27,F,FALSE,right,DX,Grosseto,Bolzano,l,right,l,right,1,1,1614,1614.0
geographical_judgment,CS,exp1_t14,14,judgment,27,F,FALSE,right,DX,Latina,Bolzano,l,right,l,right,1,1,"1193,3",1193.3
geographical_judgment,CS,exp1_t15,15,judgment,27,F,FALSE,right,DX,Livorno,Bolzano,l,right,l,right,1,1,"1252,5",1252.5
